,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,unregistered,registered,score,sum_click
11075,FFF,2013J,609229,M,Ireland,A Level or Equivalent,,35-55,0,120,N,0,0,1,17482
11076,FFF,2013J,609229,M,Ireland,A Level or Equivalent,,35-55,0,120,N,0,0,1,17482
11077,CCC,2014B,609383,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,1,1,0,1619
11078,CCC,2014B,609383,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0,0,1619
11079,EEE,2014B,609383,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,1,1,0,1619
11080,EEE,2014B,609383,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0,0,1619
11081,CCC,2014B,609450,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,1,1,1,530
11082,CCC,2014B,609450,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,0,0,1,530
11083,EEE,2014B,609450,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,1,1,1,530
11084,EEE,2014B,609450,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,0,0,1,530
11085,CCC,2014B,609489,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,1,1,1,369
11086,CCC,2014B,609515,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,926
11087,CCC,2014B,609602,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,0,0,0,2233
11088,CCC,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,1,1,1,1326
11089,CCC,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,1,1,1,1326
11090,CCC,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,1,1,1,1326
11091,CCC,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,0,0,1,1326
11092,CCC,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,1,1,1,1326
11093,CCC,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,1,1,1,1326
11094,CCC,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,1,1,1,1326
11095,CCC,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,0,0,1,1326
11096,EEE,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,1,1,1,1326
11097,EEE,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,1,1,1,1326
11098,EEE,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,1,1,1,1326
11099,EEE,2014B,609605,M,Wales,HE Qualification,70-80%,0-35,0,120,N,0,0,1,1326
11100,EEE,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,1,1,1,1326
11101,EEE,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,1,1,1,1326
11102,EEE,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,1,1,1,1326
11103,EEE,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,0,0,1,1326
11104,CCC,2014B,609645,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,1,3368
11105,CCC,2014B,609645,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,1,3368
11106,EEE,2014B,609645,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,1,3368
11107,EEE,2014B,609645,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,1,3368
11108,CCC,2014B,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,0,0,0,5125
11109,CCC,2014B,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,0,0,0,5125
11110,FFF,2013J,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,0,0,0,5125
11111,FFF,2013J,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,0,0,0,5125
11112,CCC,2014B,610158,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,1,1,0,985
11113,CCC,2014B,610158,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,985
11114,EEE,2013J,610158,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,1,1,0,985
11115,EEE,2013J,610158,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,985
11116,CCC,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,1,1,0,6184
11117,CCC,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,0,0,0,6184
11118,CCC,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,0,0,0,6184
11119,CCC,2014J,610234,M,Scotland,HE Qualification,50-60%,0-35,1,60,N,1,1,0,6184
11120,CCC,2014J,610234,M,Scotland,HE Qualification,50-60%,0-35,1,60,N,0,0,0,6184
11121,CCC,2014J,610234,M,Scotland,HE Qualification,50-60%,0-35,1,60,N,0,0,0,6184
11122,EEE,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,1,1,0,6184
11123,EEE,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,0,0,0,6184
11124,EEE,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,0,0,0,6184
11125,CCC,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,1,1,0,2309
11126,CCC,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,0,0,0,2309
11127,CCC,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,1,1,0,2309
11128,CCC,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,0,0,0,2309
11129,CCC,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,1,1,0,2309
11130,CCC,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,0,0,0,2309
11131,CCC,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,1,1,0,2309
11132,CCC,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,0,0,0,2309
11133,EEE,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,1,1,0,2309
11134,EEE,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,0,0,0,2309
11135,EEE,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,1,1,0,2309
11136,EEE,2014B,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,0,0,0,2309
11137,EEE,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,1,1,0,2309
11138,EEE,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,0,0,0,2309
11139,EEE,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,1,1,0,2309
11140,EEE,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,0,0,0,2309
11141,CCC,2014B,610391,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,0,0,0,2155
11142,CCC,2014B,610575,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,0,0,1,4979
11143,CCC,2014B,610575,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,0,0,1,4979
11144,EEE,2013J,610575,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,0,0,1,4979
11145,EEE,2013J,610575,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,0,0,1,4979
11146,CCC,2014B,610577,M,North Region,Lower Than A Level,,0-35,0,90,N,0,0,0,2599
11147,CCC,2014B,610577,M,North Region,Lower Than A Level,,0-35,0,90,N,0,0,0,2599
11148,FFF,2013J,610577,M,North Region,Lower Than A Level,,0-35,0,90,N,0,0,0,2599
11149,FFF,2013J,610577,M,North Region,Lower Than A Level,,0-35,0,90,N,0,0,0,2599
11150,CCC,2014B,610831,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,1,1,0,186
11151,CCC,2014B,610831,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,1,1,0,186
11152,FFF,2013J,610831,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,1,1,0,186
11153,FFF,2013J,610831,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,1,1,0,186
11154,CCC,2014B,611062,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,1,1548
11155,CCC,2014B,611062,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,1,1548
11156,EEE,2013J,611062,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,1,1548
11157,EEE,2013J,611062,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,1,1548
11158,CCC,2014B,611176,M,Ireland,Lower Than A Level,,35-55,0,60,N,0,0,0,681
11159,CCC,2014B,611260,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,0,0,0,1341
11160,CCC,2014B,611402,M,South Region,HE Qualification,70-80%,35-55,0,60,N,0,0,1,3100
11161,CCC,2014B,611402,M,South Region,HE Qualification,70-80%,35-55,0,60,N,0,0,1,3100
11162,EEE,2013J,611402,M,South Region,HE Qualification,70-80%,35-55,0,60,N,0,0,1,3100
11163,EEE,2013J,611402,M,South Region,HE Qualification,70-80%,35-55,0,60,N,0,0,1,3100
11164,CCC,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,1,1,1,160
11165,CCC,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,1,1,1,160
11166,CCC,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,0,0,1,160
11167,DDD,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,1,1,1,160
11168,DDD,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,1,1,1,160
11169,DDD,2014B,611865,M,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,0,0,1,160
11170,DDD,2014J,611865,M,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,1,1,1,160
11171,DDD,2014J,611865,M,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,1,1,1,160
11172,DDD,2014J,611865,M,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,0,0,1,160
11173,CCC,2014B,612023,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,1,1274
11174,CCC,2014B,612023,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,1,1274
11175,EEE,2014B,612023,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,1,1274
11176,EEE,2014B,612023,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,1,1274
11177,CCC,2014B,612119,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0,1,1276
11178,CCC,2014B,612287,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,1,1,1,210
11179,CCC,2014B,612287,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,1,1,1,210
11180,EEE,2014B,612287,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,1,1,1,210
11181,EEE,2014B,612287,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,1,1,1,210
11182,CCC,2014B,612381,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,1,1,0,576
11183,CCC,2014B,612397,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,1,1,1,669
11184,CCC,2014B,612397,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,0,0,1,669
11185,EEE,2014B,612397,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,1,1,1,669
11186,EEE,2014B,612397,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,0,0,1,669
11187,CCC,2014B,612644,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1390
11188,CCC,2014B,612644,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1390
11189,EEE,2014B,612644,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1390
11190,EEE,2014B,612644,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,1390
11191,CCC,2014B,612673,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,433
11192,CCC,2014B,612673,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,433
11193,EEE,2014B,612673,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,433
11194,EEE,2014B,612673,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,433
11195,CCC,2014B,612814,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,2198
11196,CCC,2014B,612822,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,1,1,1,356
11197,CCC,2014B,612822,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,1,1,1,356
11198,DDD,2014B,612822,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,1,1,1,356
11199,DDD,2014B,612822,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,1,1,1,356
11200,CCC,2014B,612860,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1,0,745
11201,CCC,2014B,612860,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,745
11202,CCC,2014J,612860,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,1,1,0,745
11203,CCC,2014J,612860,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,0,0,0,745
11204,CCC,2014B,612882,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,0,0,0,503
11205,CCC,2014B,612882,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,0,0,0,503
11206,EEE,2014B,612882,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,0,0,0,503
11207,EEE,2014B,612882,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,0,0,0,503
11208,CCC,2014B,613133,M,North Region,Post Graduate Qualification,,0-35,0,60,N,0,0,0,4411
11209,CCC,2014B,613133,M,North Region,Post Graduate Qualification,,0-35,0,60,N,0,0,0,4411
11210,EEE,2014B,613133,M,North Region,Post Graduate Qualification,,0-35,0,60,N,0,0,0,4411
11211,EEE,2014B,613133,M,North Region,Post Graduate Qualification,,0-35,0,60,N,0,0,0,4411
11212,CCC,2014B,613310,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,366
11213,CCC,2014B,613441,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,1,1,141
11214,CCC,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,1,1,0,376
11215,CCC,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,0,0,0,376
11216,FFF,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,1,1,0,376
11217,FFF,2014B,613447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,0,0,0,376
11218,CCC,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,0,0,1,2567
11219,CCC,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,0,0,1,2567
11220,FFF,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,0,0,1,2567
11221,FFF,2014B,613461,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,0,0,1,2567
11222,CCC,2014B,613501,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,3307
11223,CCC,2014B,613501,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,3307
11224,EEE,2014B,613501,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,3307
11225,EEE,2014B,613501,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,3307
11226,CCC,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,0,0,0,2964
11227,CCC,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,1,1,0,2964
11228,CCC,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,0,0,0,2964
11229,FFF,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,0,0,0,2964
11230,FFF,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,1,1,0,2964
11231,FFF,2014B,614059,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,0,0,0,2964
11232,FFF,2014J,614059,M,South Region,HE Qualification,90-100%,35-55,1,60,Y,0,0,0,2964
11233,FFF,2014J,614059,M,South Region,HE Qualification,90-100%,35-55,1,60,Y,1,1,0,2964
11234,FFF,2014J,614059,M,South Region,HE Qualification,90-100%,35-55,1,60,Y,0,0,0,2964
11235,CCC,2014B,614263,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,99
11236,CCC,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,1,1,0,2697
11237,CCC,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,0,0,0,2697
11238,CCC,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,0,0,0,2697
11239,CCC,2014J,614265,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Y,1,1,0,2697
11240,CCC,2014J,614265,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Y,0,0,0,2697
11241,CCC,2014J,614265,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Y,0,0,0,2697
11242,DDD,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,1,1,0,2697
11243,DDD,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,0,0,0,2697
11244,DDD,2014B,614265,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,0,0,0,2697
11245,CCC,2014B,614345,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,1,1,1,215
11246,CCC,2014B,614477,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,0,1,2177
11247,CCC,2014B,614733,M,London Region,No Formal quals,0-10%,0-35,0,120,N,1,1,1,934
11248,CCC,2014B,614733,M,London Region,No Formal quals,0-10%,0-35,0,120,N,0,0,1,934
11249,FFF,2014B,614733,M,London Region,No Formal quals,0-10%,0-35,0,120,N,1,1,1,934
11250,FFF,2014B,614733,M,London Region,No Formal quals,0-10%,0-35,0,120,N,0,0,1,934
11251,CCC,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,1,1,1,2290
11252,CCC,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,0,0,1,2290
11253,CCC,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,0,0,1,2290
11254,CCC,2014J,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Y,1,1,1,2290
11255,CCC,2014J,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Y,0,0,1,2290
11256,CCC,2014J,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Y,0,0,1,2290
11257,DDD,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,1,1,1,2290
11258,DDD,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,0,0,1,2290
11259,DDD,2014B,614804,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Y,0,0,1,2290
11260,CCC,2014B,614844,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,0,0,0,3274
11261,CCC,2014B,614952,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,1,1,1,497
11262,CCC,2014B,614952,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,1,1,1,497
11263,EEE,2014B,614952,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,1,1,1,497
11264,EEE,2014B,614952,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,1,1,1,497
11265,CCC,2014B,615031,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,0,0,0,987
11266,CCC,2014B,615229,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,0,0,1,7200
11267,CCC,2014B,615229,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,0,0,1,7200
11268,EEE,2014B,615229,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,0,0,1,7200
11269,EEE,2014B,615229,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,0,0,1,7200
11270,CCC,2014B,615246,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,1,168
11271,CCC,2014B,615249,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,180,N,0,0,1,777
11272,CCC,2014B,615321,F,South Region,HE Qualification,50-60%,35-55,0,60,N,1,1,1,72
11273,CCC,2014B,615437,M,East Anglian Region,HE Qualification,10-20,0-35,0,30,N,0,0,0,3729
11274,CCC,2014B,616334,M,North Region,Lower Than A Level,50-60%,0-35,0,90,N,0,0,1,688
11275,CCC,2014B,616334,M,North Region,Lower Than A Level,50-60%,0-35,0,90,N,0,0,1,688
11276,DDD,2014B,616334,M,North Region,Lower Than A Level,50-60%,0-35,0,90,N,0,0,1,688
11277,DDD,2014B,616334,M,North Region,Lower Than A Level,50-60%,0-35,0,90,N,0,0,1,688
11278,CCC,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,1,0,2658
11279,CCC,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,1,0,2658
11280,CCC,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,1,0,2658
11281,CCC,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,2658
11282,CCC,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,1,1,0,2658
11283,CCC,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,1,1,0,2658
11284,CCC,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,1,1,0,2658
11285,CCC,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,0,0,0,2658
11286,EEE,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,1,0,2658
11287,EEE,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,1,0,2658
11288,EEE,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,1,1,0,2658
11289,EEE,2014B,616407,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,2658
11290,EEE,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,1,1,0,2658
11291,EEE,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,1,1,0,2658
11292,EEE,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,1,1,0,2658
11293,EEE,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,0,0,0,2658
11294,CCC,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1,1,2561
11295,CCC,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,1,2561
11296,CCC,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,1,2561
11297,CCC,2014J,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,N,1,1,1,2561
11298,CCC,2014J,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,N,0,0,1,2561
11299,CCC,2014J,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,N,0,0,1,2561
11300,EEE,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1,1,2561
11301,EEE,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,1,2561
11302,EEE,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,1,2561
11303,CCC,2014B,616831,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,2062
11304,CCC,2014B,616831,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,2062
11305,EEE,2014B,616831,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,2062
11306,EEE,2014B,616831,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,0,0,2062
11307,CCC,2014B,617331,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0,0,233
11308,CCC,2014B,617331,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,1,0,233
11309,EEE,2014B,617331,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,0,0,233
11310,EEE,2014B,617331,M,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,1,0,233
11311,CCC,2014B,617348,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,0,0,0,2212
11312,CCC,2014B,617355,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,9188
11313,CCC,2014B,617355,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,9188
11314,EEE,2014B,617355,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,9188
11315,EEE,2014B,617355,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,9188
11316,CCC,2014B,617365,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,3711
11317,CCC,2014B,617365,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,0,0,0,3711
